seed,patron,n_activos,nA,nB,W_obs,W_pred,residuo,W_pred_nominal,residuo_nominal,hamming_A,hamming_B,compartidos_A,compartidos_B,W_A_real,W_B_real,es_patron_nulo,code_X
13,101000,2,0,2,-1.99927471791,-1.99927471791,-2.22044604925e-16,-2,0.000725282085725,3,1,1,2,1,-2.99891207687,0,18 23 24
13,101001,3,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,4,2,1,2,1,-2.99891207687,0,7 10 18
13,101010,3,0,3,-2.99891207687,-2.99891207687,0,-3,0.00108792312859,4,0,1,3,1,-2.99891207687,0,7 23 24
13,101011,4,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,5,1,1,3,1,-2.99891207687,0,7 10 18
13,101100,3,2,1,-0.33297069229,-0.33297069229,-1.11022302463e-16,-0.333333333333,0.000362641042856,2,2,2,2,1,-2.99891207687,0,5 11 24
13,101101,4,1,1,-0.666304025624,-0.666304025624,-2.22044604925e-16,-0.666666666667,0.000362641042859,3,3,2,2,1,-2.99891207687,0,11 18 24
13,101110,4,0,2,-1.99927471791,-1.99927471791,-2.22044604925e-16,-2,0.000725282085725,3,1,2,3,1,-2.99891207687,0,0 23 24
13,101111,5,1,1,-0.666304025624,-0.666304025624,-2.22044604925e-16,-0.666666666667,0.000362641042859,4,2,2,3,1,-2.99891207687,0,11 18 24
13,110000,2,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.33066907388e-15,1,3,2,1,1,-2.99891207687,0,1 20 27
13,110001,3,0,0,0,0,0,0,0,2,4,2,1,1,-2.99891207687,0,18 20 27
13,110010,3,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.33066907388e-15,2,2,2,2,1,-2.99891207687,0,0 1 12
13,110011,4,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.33066907388e-15,3,3,2,2,1,-2.99891207687,0,0 1 15
13,110100,3,3,0,1,1,0,1,-9.99200722163e-15,0,4,3,1,1,-2.99891207687,0,1 5 11
13,110101,4,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.33066907388e-15,1,5,3,1,1,-2.99891207687,0,0 11 18
13,110110,4,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.33066907388e-15,1,3,3,2,1,-2.99891207687,0,0 1 12
13,110111,5,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.33066907388e-15,2,4,3,2,1,-2.99891207687,0,0 1 15
13,111000,3,1,1,-0.666304025624,-0.666304025624,-2.22044604925e-16,-0.666666666667,0.000362641042859,2,2,2,2,1,-2.99891207687,0,5 18 24
13,111001,4,1,1,-0.666304025624,-0.666304025624,-2.22044604925e-16,-0.666666666667,0.000362641042859,3,3,2,2,1,-2.99891207687,0,5 7 18
13,111010,4,2,0,0.666666666667,0.666666666667,0,0.666666666667,-6.66133814775e-15,3,1,2,3,1,-2.99891207687,0,1 5 12
13,111011,5,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,4,2,2,3,1,-2.99891207687,0,7 15 18
13,111100,4,2,1,-0.33297069229,-0.33297069229,-1.11022302463e-16,-0.333333333333,0.000362641042856,1,3,3,2,1,-2.99891207687,0,5 11 24
13,111101,5,2,0,0.666666666667,0.666666666667,0,0.666666666667,-6.66133814775e-15,2,4,3,2,1,-2.99891207687,0,5 11 18
13,111110,5,1,1,-0.666304025624,-0.666304025624,-2.22044604925e-16,-0.666666666667,0.000362641042859,2,2,3,3,1,-2.99891207687,0,5 12 24
13,111111,6,2,0,0.666666666667,0.666666666667,0,0.666666666667,-6.66133814775e-15,3,3,3,3,1,-2.99891207687,0,5 11 18
14,000000,0,0,0,0,0,0,0,0,3,3,0,0,1,-2.99692996806,1,27 28 29
14,000001,1,1,0,0.333333333333,0.333333333333,0,0.333333333333,-4.82947015712e-15,4,4,0,0,1,-2.99692996806,0,14 17 21
14,000010,1,0,1,-0.998976656019,-0.998976656019,0,-1,0.00102334398081,4,2,0,1,1,-2.99692996806,0,2 18 28
14,000011,2,2,0,0.666666666667,0.666666666667,0,0.666666666667,-9.65894031424e-15,5,3,0,1,1,-2.99692996806,0,0 10 21
14,000100,1,0,1,-0.998976656019,-0.998976656019,0,-1,0.00102334398081,2,4,1,0,1,-2.99692996806,0,16 26 28
14,000101,2,2,0,0.666666666667,0.666666666667,0,0.666666666667,-9.65894031424e-15,3,5,1,0,1,-2.99692996806,0,0 7 21
14,000110,2,0,1,-0.998976656019,-0.998976656019,0,-1,0.00102334398081,3,3,1,1,1,-2.99692996806,0,16 18 28
14,000111,3,2,1,-0.332309989353,-0.332309989353,0,-0.333333333333,0.0010233439808,4,4,1,1,1,-2.99692996806,0,0 16 21
14,001000,1,0,0,0,0,0,0,0,4,2,0,1,1,-2.99692996806,0,14 25 26
14,001001,2,0,0,0,0,0,0,0,5,3,0,1,1,-2.99692996806,0,7 14 17
14,001010,2,0,2,-1.99795331204,-1.99795331204,0,-2,0.00204668796163,5,1,0,2,1,-2.99692996806,0,2 9 20
14,001011,3,0,2,-1.99795331204,-1.99795331204,0,-2,0.00204668796163,6,2,0,2,1,-2.99692996806,0,2 9 20
14,001100,2,0,1,-0.998976656019,-0.998976656019,0,-1,0.00102334398081,3,3,1,1,1,-2.99692996806,0,16 25 26
14,001101,3,1,0,0.333333333333,0.333333333333,0,0.333333333333,-4.82947015712e-15,4,4,1,1,1,-2.99692996806,0,7 21 25
14,001110,3,0,1,-0.998976656019,-0.998976656019,0,-1,0.00102334398081,4,2,1,2,1,-2.99692996806,0,16 20 26
14,001111,4,1,1,-0.665643322686,-0.665643322686,0,-0.666666666667,0.00102334398081,5,3,1,2,1,-2.99692996806,0,16 21 26
14,010000,1,0,0,0,0,0,0,0,2,4,1,0,1,-2.99692996806,0,5 14 22
14,010001,2,0,0,0,0,0,0,0,3,5,1,0,1,-2.99692996806,0,3 5 14
14,010010,2,0,1,-0.998976656019,-0.998976656019,0,-1,0.00102334398081,3,3,1,1,1,-2.99692996806,0,2 18 28
14,010011,3,2,0,0.666666666667,0.666666666667,0,0.666666666667,-9.65894031424e-15,4,4,1,1,1,-2.99692996806,0,0 5 21
14,010100,2,1,1,-0.665643322686,-0.665643322686,0,-0.666666666667,0.00102334398081,1,5,2,0,1,-2.99692996806,0,13 16 26
14,010101,3,2,0,0.666666666667,0.666666666667,0,0.666666666667,-9.65894031424e-15,2,6,2,0,1,-2.99692996806,0,0 7 21
14,010110,3,1,0,0.333333333333,0.333333333333,0,0.333333333333,-4.82947015712e-15,2,4,2,1,1,-2.99692996806,0,13 18 28
14,010111,4,2,1,-0.332309989353,-0.332309989353,0,-0.333333333333,0.0010233439808,3,5,2,1,1,-2.99692996806,0,0 16 21
14,011000,2,0,0,0,0,0,0,0,3,3,1,1,1,-2.99692996806,0,1 14 26
14,011001,3,0,0,0,0,0,0,0,4,4,1,1,1,-2.99692996806,0,5 7 14
14,011010,3,0,2,-1.99795331204,-1.99795331204,0,-2,0.00204668796163,4,2,1,2,1,-2.99692996806,0,2 9 26
14,011011,4,1,1,-0.665643322686,-0.665643322686,0,-0.666666666667,0.00102334398081,5,3,1,2,1,-2.99692996806,0,0 2 14
14,011100,3,0,1,-0.998976656019,-0.998976656019,0,-1,0.00102334398081,2,4,2,1,1,-2.99692996806,0,7 16 26
14,011101,4,1,0,0.333333333333,0.333333333333,0,0.333333333333,-4.82947015712e-15,3,5,2,1,1,-2.99692996806,0,7 14 21
14,011110,4,0,1,-0.998976656019,-0.998976656019,0,-1,0.00102334398081,3,3,2,2,1,-2.99692996806,0,16 18 26
14,011111,5,1,1,-0.665643322686,-0.665643322686,0,-0.666666666667,0.00102334398081,4,4,2,2,1,-2.99692996806,0,16 21 26
14,100000,1,3,0,1,1,0,1,-1.45439216226e-14,2,2,1,1,1,-2.99692996806,0,0 13 21
14,100001,2,2,0,0.666666666667,0.666666666667,0,0.666666666667,-9.65894031424e-15,3,3,1,1,1,-2.99692996806,0,0 17 21
14,100010,2,2,1,-0.332309989353,-0.332309989353,0,-0.333333333333,0.0010233439808,3,1,1,2,1,-2.99692996806,0,0 2 21
14,100011,3,2,0,0.666666666667,0.666666666667,0,0.666666666667,-9.65894031424e-15,4,2,1,2,1,-2.99692996806,0,0 17 21
14,100100,2,2,1,-0.332309989353,-0.332309989353,0,-0.333333333333,0.0010233439808,1,3,2,1,1,-2.99692996806,0,13 16 21
14,100101,3,2,0,0.666666666667,0.666666666667,0,0.666666666667,-9.65894031424e-15,2,4,2,1,1,-2.99692996806,0,0 17 21
14,100110,3,2,1,-0.332309989353,-0.332309989353,0,-0.333333333333,0.0010233439808,2,2,2,2,1,-2.99692996806,0,13 16 21
14,100111,4,2,1,-0.332309989353,-0.332309989353,0,-0.333333333333,0.0010233439808,3,3,2,2,1,-2.99692996806,0,0 16 21
14,101000,2,0,2,-1.99795331204,-1.99795331204,0,-2,0.00204668796163,3,1,1,2,1,-2.99692996806,0,2 9 17
14,101001,3,2,0,0.666666666667,0.666666666667,0,0.666666666667,-9.65894031424e-15,4,2,1,2,1,-2.99692996806,0,0 17 21
14,101010,3,0,3,-2.99692996806,-2.99692996806,0,-3,0.00307003194244,4,0,1,3,1,-2.99692996806,0,2 9 16
14,101011,4,1,2,-1.66461997871,-1.66461997871,0,-1.66666666667,0.00204668796162,5,1,1,3,1,-2.99692996806,0,2 9 21
14,101100,3,1,2,-1.66461997871,-1.66461997871,0,-1.66666666667,0.00204668796162,2,2,2,2,1,-2.99692996806,0,9 16 21
14,101101,4,2,1,-0.332309989353,-0.332309989353,0,-0.333333333333,0.0010233439808,3,3,2,2,1,-2.99692996806,0,0 16 21
14,101110,4,1,2,-1.66461997871,-1.66461997871,0,-1.66666666667,0.00204668796162,3,1,2,3,1,-2.99692996806,0,9 16 21
14,101111,5,1,2,-1.66461997871,-1.66461997871,0,-1.66666666667,0.00204668796162,4,2,2,3,1,-2.99692996806,0,9 16 21
14,110000,2,3,0,1,1,0,1,-1.45439216226e-14,1,3,2,1,1,-2.99692996806,0,0 13 21
14,110001,3,2,0,0.666666666667,0.666666666667,0,0.666666666667,-9.65894031424e-15,2,4,2,1,1,-2.99692996806,0,0 17 21
14,110010,3,2,1,-0.332309989353,-0.332309989353,0,-0.333333333333,0.0010233439808,2,2,2,2,1,-2.99692996806,0,0 2 13
14,110011,4,2,0,0.666666666667,0.666666666667,0,0.666666666667,-9.65894031424e-15,3,3,2,2,1,-2.99692996806,0,0 17 21
14,110100,3,3,0,1,1,0,1,-1.45439216226e-14,0,4,3,1,1,-2.99692996806,0,0 13 21
14,110101,4,2,0,0.666666666667,0.666666666667,0,0.666666666667,-9.65894031424e-15,1,5,3,1,1,-2.99692996806,0,0 17 21
14,110110,4,3,0,1,1,0,1,-1.45439216226e-14,1,3,3,2,1,-2.99692996806,0,0 13 21
14,110111,5,3,0,1,1,0,1,-1.45439216226e-14,2,4,3,2,1,-2.99692996806,0,0 13 21
14,111000,3,1,2,-1.66461997871,-1.66461997871,0,-1.66666666667,0.00204668796162,2,2,2,2,1,-2.99692996806,0,0 2 9
14,111001,4,1,0,0.333333333333,0.333333333333,0,0.333333333333,-4.82947015712e-15,3,3,2,2,1,-2.99692996806,0,0 14 17
14,111010,4,1,2,-1.66461997871,-1.66461997871,0,-1.66666666667,0.00204668796162,3,1,2,3,1,-2.99692996806,0,0 2 9
14,111011,5,2,1,-0.332309989353,-0.332309989353,0,-0.333333333333,0.0010233439808,4,2,2,3,1,-2.99692996806,0,0 2 21
14,111100,4,1,2,-1.66461997871,-1.66461997871,0,-1.66666666667,0.00204668796162,1,3,3,2,1,-2.99692996806,0,9 13 16
14,111101,5,2,0,0.666666666667,0.666666666667,0,0.666666666667,-9.65894031424e-15,2,4,3,2,1,-2.99692996806,0,0 17 21
14,111110,5,1,2,-1.66461997871,-1.66461997871,0,-1.66666666667,0.00204668796162,2,2,3,3,1,-2.99692996806,0,9 13 16
14,111111,6,2,1,-0.332309989353,-0.332309989353,0,-0.333333333333,0.0010233439808,3,3,3,3,1,-2.99692996806,0,0 16 21
15,000000,0,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.32622818178e-13,3,3,0,0,0.999999999999,-2.99825662326,1,27 28 29
15,000001,1,1,1,-0.666085541086,-0.666085541086,-2.22044604925e-16,-0.666666666667,0.000581125580633,4,4,0,0,0.999999999999,-2.99825662326,0,0 11 19
15,000010,1,0,1,-0.999418874419,-0.999418874419,-1.11022302463e-16,-1,0.000581125580966,4,2,0,1,0.999999999999,-2.99825662326,0,8 19 27
15,000011,2,0,1,-0.999418874419,-0.999418874419,-1.11022302463e-16,-1,0.000581125580966,5,3,0,1,0.999999999999,-2.99825662326,0,11 16 19
15,000100,1,2,0,0.666666666666,0.666666666666,0,0.666666666667,-6.65245636355e-13,2,4,1,0,0.999999999999,-2.99825662326,0,0 5 6
15,000101,2,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.32622818178e-13,3,5,1,0,0.999999999999,-2.99825662326,0,0 6 16
15,000110,2,0,1,-0.999418874419,-0.999418874419,-1.11022302463e-16,-1,0.000581125580966,3,3,1,1,0.999999999999,-2.99825662326,0,8 12 17
15,000111,3,1,1,-0.666085541086,-0.666085541086,-2.22044604925e-16,-0.666666666667,0.000581125580633,4,4,1,1,0.999999999999,-2.99825662326,0,0 15 19
15,001000,1,0,1,-0.999418874419,-0.999418874419,-1.11022302463e-16,-1,0.000581125580966,4,2,0,1,0.999999999999,-2.99825662326,0,6 15 18
15,001001,2,0,1,-0.999418874419,-0.999418874419,-1.11022302463e-16,-1,0.000581125580966,5,3,0,1,0.999999999999,-2.99825662326,0,11 15 19
15,001010,2,0,3,-2.99825662326,-2.99825662326,0,-3,0.0017433767429,5,1,0,2,0.999999999999,-2.99825662326,0,12 18 19
15,001011,3,0,1,-0.999418874419,-0.999418874419,-1.11022302463e-16,-1,0.000581125580966,6,2,0,2,0.999999999999,-2.99825662326,0,11 15 19
15,001100,2,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.32622818178e-13,3,3,1,1,0.999999999999,-2.99825662326,0,5 6 15
15,001101,3,0,1,-0.999418874419,-0.999418874419,-1.11022302463e-16,-1,0.000581125580966,4,4,1,1,0.999999999999,-2.99825662326,0,6 15 19
15,001110,3,1,1,-0.666085541086,-0.666085541086,-2.22044604925e-16,-0.666666666667,0.000581125580633,4,2,1,2,0.999999999999,-2.99825662326,0,5 12 15
15,001111,4,0,2,-1.99883774884,-1.99883774884,-2.22044604925e-16,-2,0.00116225116193,5,3,1,2,0.999999999999,-2.99825662326,0,12 15 19
15,010000,1,2,0,0.666666666666,0.666666666666,0,0.666666666667,-6.65245636355e-13,2,4,1,0,0.999999999999,-2.99825662326,0,0 5 7
15,010001,2,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.32622818178e-13,3,5,1,0,0.999999999999,-2.99825662326,0,0 1 11
15,010010,2,2,0,0.666666666666,0.666666666666,0,0.666666666667,-6.65245636355e-13,3,3,1,1,0.999999999999,-2.99825662326,0,5 8 29
15,010011,3,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.32622818178e-13,4,4,1,1,0.999999999999,-2.99825662326,0,0 8 11
15,010100,2,2,0,0.666666666666,0.666666666666,0,0.666666666667,-6.65245636355e-13,1,5,2,0,0.999999999999,-2.99825662326,0,0 5 22
15,010101,3,2,0,0.666666666666,0.666666666666,0,0.666666666667,-6.65245636355e-13,2,6,2,0,0.999999999999,-2.99825662326,0,0 1 5
15,010110,3,3,0,0.999999999999,0.999999999999,0,1,-9.97868454533e-13,2,4,2,1,0.999999999999,-2.99825662326,0,0 5 29
15,010111,4,2,0,0.666666666666,0.666666666666,0,0.666666666667,-6.65245636355e-13,3,5,2,1,0.999999999999,-2.99825662326,0,0 5 17
15,011000,2,1,1,-0.666085541086,-0.666085541086,-2.22044604925e-16,-0.666666666667,0.000581125580633,3,3,1,1,0.999999999999,-2.99825662326,0,5 7 12
15,011001,3,2,0,0.666666666666,0.666666666666,0,0.666666666667,-6.65245636355e-13,4,4,1,1,0.999999999999,-2.99825662326,0,0 5 11
15,011010,3,1,2,-1.66550441551,-1.66550441551,-2.22044604925e-16,-1.66666666667,0.0011622511616,4,2,1,2,0.999999999999,-2.99825662326,0,5 12 18
15,011011,4,0,2,-1.99883774884,-1.99883774884,-2.22044604925e-16,-2,0.00116225116193,5,3,1,2,0.999999999999,-2.99825662326,0,11 12 19
15,011100,3,2,0,0.666666666666,0.666666666666,0,0.666666666667,-6.65245636355e-13,2,4,2,1,0.999999999999,-2.99825662326,0,0 5 6
15,011101,4,2,0,0.666666666666,0.666666666666,0,0.666666666667,-6.65245636355e-13,3,5,2,1,0.999999999999,-2.99825662326,0,0 5 6
15,011110,4,2,1,-0.332752207753,-0.332752207753,-1.66533453694e-16,-0.333333333333,0.0005811255803,3,3,2,2,0.999999999999,-2.99825662326,0,0 5 12
15,011111,5,2,1,-0.332752207753,-0.332752207753,-1.66533453694e-16,-0.333333333333,0.0005811255803,4,4,2,2,0.999999999999,-2.99825662326,0,0 5 12
15,100000,1,0,0,0,0,0,0,0,2,2,1,1,0.999999999999,-2.99825662326,0,21 25 27
15,100001,2,0,0,0,0,0,0,0,3,3,1,1,0.999999999999,-2.99825662326,0,4 11 25
15,100010,2,0,1,-0.999418874419,-0.999418874419,-1.11022302463e-16,-1,0.000581125580966,3,1,1,2,0.999999999999,-2.99825662326,0,12 24 27
15,100011,3,0,1,-0.999418874419,-0.999418874419,-1.11022302463e-16,-1,0.000581125580966,4,2,1,2,0.999999999999,-2.99825662326,0,11 19 25
15,100100,2,0,1,-0.999418874419,-0.999418874419,-1.11022302463e-16,-1,0.000581125580966,1,3,2,1,0.999999999999,-2.99825662326,0,6 12 25
15,100101,3,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.32622818178e-13,2,4,2,1,0.999999999999,-2.99825662326,0,0 6 25
15,100110,3,0,1,-0.999418874419,-0.999418874419,-1.11022302463e-16,-1,0.000581125580966,2,2,2,2,0.999999999999,-2.99825662326,0,12 17 27
15,100111,4,1,1,-0.666085541086,-0.666085541086,-2.22044604925e-16,-0.666666666667,0.000581125580633,3,3,2,2,0.999999999999,-2.99825662326,0,0 19 25
15,101000,2,0,1,-0.999418874419,-0.999418874419,-1.11022302463e-16,-1,0.000581125580966,3,1,1,2,0.999999999999,-2.99825662326,0,6 12 21
15,101001,3,0,1,-0.999418874419,-0.999418874419,-1.11022302463e-16,-1,0.000581125580966,4,2,1,2,0.999999999999,-2.99825662326,0,4 6 19
15,101010,3,0,3,-2.99825662326,-2.99825662326,0,-3,0.0017433767429,4,0,1,3,0.999999999999,-2.99825662326,0,12 18 19
15,101011,4,0,2,-1.99883774884,-1.99883774884,-2.22044604925e-16,-2,0.00116225116193,5,1,1,3,0.999999999999,-2.99825662326,0,11 12 19
15,101100,3,1,1,-0.666085541086,-0.666085541086,-2.22044604925e-16,-0.666666666667,0.000581125580633,2,2,2,2,0.999999999999,-2.99825662326,0,5 6 12
15,101101,4,0,2,-1.99883774884,-1.99883774884,-2.22044604925e-16,-2,0.00116225116193,3,3,2,2,0.999999999999,-2.99825662326,0,6 12 19
15,101110,4,0,2,-1.99883774884,-1.99883774884,-2.22044604925e-16,-2,0.00116225116193,3,1,2,3,0.999999999999,-2.99825662326,0,6 12 19
15,101111,5,0,2,-1.99883774884,-1.99883774884,-2.22044604925e-16,-2,0.00116225116193,4,2,2,3,0.999999999999,-2.99825662326,0,6 12 19
15,110000,2,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.32622818178e-13,1,3,2,1,0.999999999999,-2.99825662326,0,7 20 29
15,110001,3,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.32622818178e-13,2,4,2,1,0.999999999999,-2.99825662326,0,0 1 7
15,110010,3,1,1,-0.666085541086,-0.666085541086,-2.22044604925e-16,-0.666666666667,0.000581125580633,2,2,2,2,0.999999999999,-2.99825662326,0,12 27 29
15,110011,4,1,1,-0.666085541086,-0.666085541086,-2.22044604925e-16,-0.666666666667,0.000581125580633,3,3,2,2,0.999999999999,-2.99825662326,0,0 11 12
15,110100,3,3,0,0.999999999999,0.999999999999,0,1,-9.97868454533e-13,0,4,3,1,0.999999999999,-2.99825662326,0,0 5 29
15,110101,4,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.32622818178e-13,1,5,3,1,0.999999999999,-2.99825662326,0,0 1 6
15,110110,4,2,1,-0.332752207753,-0.332752207753,-1.66533453694e-16,-0.333333333333,0.0005811255803,1,3,3,2,0.999999999999,-2.99825662326,0,0 12 29
15,110111,5,1,1,-0.666085541086,-0.666085541086,-2.22044604925e-16,-0.666666666667,0.000581125580633,2,4,3,2,0.999999999999,-2.99825662326,0,0 12 17
15,111000,3,1,1,-0.666085541086,-0.666085541086,-2.22044604925e-16,-0.666666666667,0.000581125580633,2,2,2,2,0.999999999999,-2.99825662326,0,5 7 12
15,111001,4,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.32622818178e-13,3,3,2,2,0.999999999999,-2.99825662326,0,0 6 11
15,111010,4,1,1,-0.666085541086,-0.666085541086,-2.22044604925e-16,-0.666666666667,0.000581125580633,3,1,2,3,0.999999999999,-2.99825662326,0,5 11 12
15,111011,5,0,2,-1.99883774884,-1.99883774884,-2.22044604925e-16,-2,0.00116225116193,4,2,2,3,0.999999999999,-2.99825662326,0,11 12 19
15,111100,4,1,1,-0.666085541086,-0.666085541086,-2.22044604925e-16,-0.666666666667,0.000581125580633,1,3,3,2,0.999999999999,-2.99825662326,0,5 6 12
15,111101,5,1,1,-0.666085541086,-0.666085541086,-2.22044604925e-16,-0.666666666667,0.000581125580633,2,4,3,2,0.999999999999,-2.99825662326,0,0 6 12
15,111110,5,1,1,-0.666085541086,-0.666085541086,-2.22044604925e-16,-0.666666666667,0.000581125580633,2,2,3,3,0.999999999999,-2.99825662326,0,5 6 12
15,111111,6,1,1,-0.666085541086,-0.666085541086,-2.22044604925e-16,-0.666666666667,0.000581125580633,3,3,3,3,0.999999999999,-2.99825662326,0,0 6 12
16,000000,0,0,0,0,0,0,0,0,3,3,0,0,1,-2.99891207687,1,27 28 29
16,000001,1,0,0,0,0,0,0,0,4,4,0,0,1,-2.99891207687,0,2 7 15
16,000010,1,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,4,2,0,1,1,-2.99891207687,0,4 7 9
16,000011,2,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,5,3,0,1,1,-2.99891207687,0,7 17 18
16,000100,1,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.33066907388e-15,2,4,1,0,1,-2.99891207687,0,2 12 26
16,000101,2,0,0,0,0,0,0,0,3,5,1,0,1,-2.99891207687,0,2 7 15
16,000110,2,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.33066907388e-15,3,3,1,1,1,-2.99891207687,0,12 15 26
16,000111,3,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,4,4,1,1,1,-2.99891207687,0,7 15 17
16,001000,1,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.33066907388e-15,4,2,0,1,1,-2.99891207687,0,3 18 19
16,001001,2,0,0,0,0,0,0,0,5,3,0,1,1,-2.99891207687,0,18 21 23
16,001010,2,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,5,1,0,2,1,-2.99891207687,0,0 4 18
16,001011,3,0,0,0,0,0,0,0,6,2,0,2,1,-2.99891207687,0,5 7 18
16,001100,2,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.33066907388e-15,3,3,1,1,1,-2.99891207687,0,2 3 26
16,001101,3,0,0,0,0,0,0,0,4,4,1,1,1,-2.99891207687,0,2 18 23
16,001110,3,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.33066907388e-15,4,2,1,2,1,-2.99891207687,0,12 18 26
16,001111,4,0,0,0,0,0,0,0,5,3,1,2,1,-2.99891207687,0,5 7 18
16,010000,1,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.33066907388e-15,2,4,1,0,1,-2.99891207687,0,3 5 25
16,010001,2,0,0,0,0,0,0,0,3,5,1,0,1,-2.99891207687,0,2 5 18
16,010010,2,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,3,3,1,1,1,-2.99891207687,0,4 5 9
16,010011,3,0,0,0,0,0,0,0,4,4,1,1,1,-2.99891207687,0,5 7 18
16,010100,2,2,0,0.666666666667,0.666666666667,0,0.666666666667,-6.66133814775e-15,1,5,2,0,1,-2.99891207687,0,2 3 13
16,010101,3,0,0,0,0,0,0,0,2,6,2,0,1,-2.99891207687,0,2 5 18
16,010110,3,0,0,0,0,0,0,0,2,4,2,1,1,-2.99891207687,0,5 9 18
16,010111,4,0,0,0,0,0,0,0,3,5,2,1,1,-2.99891207687,0,5 15 18
16,011000,2,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.33066907388e-15,3,3,1,1,1,-2.99891207687,0,3 5 18
16,011001,3,0,0,0,0,0,0,0,4,4,1,1,1,-2.99891207687,0,5 18 21
16,011010,3,0,0,0,0,0,0,0,4,2,1,2,1,-2.99891207687,0,5 9 18
16,011011,4,0,0,0,0,0,0,0,5,3,1,2,1,-2.99891207687,0,5 7 18
16,011100,3,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.33066907388e-15,2,4,2,1,1,-2.99891207687,0,2 3 5
16,011101,4,0,0,0,0,0,0,0,3,5,2,1,1,-2.99891207687,0,2 5 18
16,011110,4,1,0,0.333333333333,0.333333333333,0,0.333333333333,-3.33066907388e-15,3,3,2,2,1,-2.99891207687,0,3 5 18
16,011111,5,0,0,0,0,0,0,0,4,4,2,2,1,-2.99891207687,0,2 5 18
16,100000,1,1,2,-1.66594138458,-1.66594138458,-2.22044604925e-16,-1.66666666667,0.000725282085722,2,2,1,1,1,-2.99891207687,0,11 13 17
16,100001,2,1,1,-0.666304025624,-0.666304025624,-2.22044604925e-16,-0.666666666667,0.000362641042859,3,3,1,1,1,-2.99891207687,0,13 15 17
16,100010,2,0,3,-2.99891207687,-2.99891207687,0,-3,0.00108792312859,3,1,1,2,1,-2.99891207687,0,4 11 17
16,100011,3,0,2,-1.99927471791,-1.99927471791,-2.22044604925e-16,-2,0.000725282085725,4,2,1,2,1,-2.99891207687,0,4 15 17
16,100100,2,2,1,-0.33297069229,-0.33297069229,-1.66533453694e-16,-0.333333333333,0.000362641042856,1,3,2,1,1,-2.99891207687,0,11 12 13
16,100101,3,1,1,-0.666304025624,-0.666304025624,-2.22044604925e-16,-0.666666666667,0.000362641042859,2,4,2,1,1,-2.99891207687,0,13 15 17
16,100110,3,1,2,-1.66594138458,-1.66594138458,-2.22044604925e-16,-1.66666666667,0.000725282085722,2,2,2,2,1,-2.99891207687,0,11 12 17
16,100111,4,1,1,-0.666304025624,-0.666304025624,-2.22044604925e-16,-0.666666666667,0.000362641042859,3,3,2,2,1,-2.99891207687,0,12 15 17
16,101000,2,1,2,-1.66594138458,-1.66594138458,-2.22044604925e-16,-1.66666666667,0.000725282085722,3,1,1,2,1,-2.99891207687,0,3 11 17
16,101001,3,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,4,2,1,2,1,-2.99891207687,0,15 17 19
16,101010,3,0,3,-2.99891207687,-2.99891207687,0,-3,0.00108792312859,4,0,1,3,1,-2.99891207687,0,4 11 17
16,101011,4,0,1,-0.999637358957,-0.999637358957,-1.11022302463e-16,-1,0.000362641042863,5,1,1,3,1,-2.99891207687,0,15 17 18
