"# procedencia: {""fecha"": ""2026-09-15T12:09:59"", ""rama"": ""3K_kenyon_aprendido"", ""T"": 200000, ""fase2_en"": 100000, ""semillas"": 20, ""python"": ""3.14.2"", ""numpy"": ""2.4.3"", ""plataforma"": ""Windows-11-10.0.26200-SP0"", ""sha256_16"": {""organismo_3k"": ""cb5a528d123056a7"", ""run_3k"": ""8fa9aa6b38c68942"", ""PREREGISTRO"": ""f303e55005fcdec1"", ""organismo_v6"": ""5f38f83cf49248a3""}, ""malla"": {""celdas"": [[""fijo"", 0.0], [""hebb_visita"", 0.003], [""hebb_visita"", 0.01], [""hebb_visita"", 0.03], [""hebb_mordida"", 0.003], [""hebb_mordida"", 0.01], [""hebb_mordida"", 0.03], [""error"", 0.003], [""error"", 0.01], [""error"", 0.03]], ""variantes"": [""congelado"", ""aprende""]}, ""mundo"": {""n_patrones"": 20, ""px_activos"": 3, ""px_relevante"": 0, ""tren"": 10, ""test"": 10, ""particion_rng"": ""default_rng(10000+seed)""}, ""segundos"": 709.205012}"
seed,modo,k_lr,variante,deaths,acc_signo,r_clase,r_solap,Wa_test_comida,Wa_test_veneno,Wa_tren_comida,Wa_tren_veneno,prec_test,tasa_test_comida,tasa_test_veneno,prec_test_q1,tasaC_test_q1,tasaV_test_q1,prec_test_q2,tasaC_test_q2,tasaV_test_q2,prec_test_q3,tasaC_test_q3,tasaV_test_q3,prec_test_q4,tasaC_test_q4,tasaV_test_q4,prec_tren,tasa_tren_comida,tasa_tren_veneno,prec_tren_f1,mord_comida,mord_veneno,ratio_disp,ratio_media,sel_clase,solap_intra,solap_inter,ratio_solap,celdas_usadas,uso_max,ratio_disp_f2,ratio_media_f2,sel_clase_f2,solap_intra_f2,solap_inter_f2,ratio_solap_f2,celdas_usadas_f2,uso_max_f2,deriva_kw
15,hebb_mordida,0.01,aprende,269,0.45,0.09858735531155163,0.6287826097476817,-1.3047571790594918,-1.3450194620418114,0.9122181766227591,-2.6083921292656678,0.7583460677865692,0.6963062602669182,0.17961412469377971,0.6152174388183262,0.5411318700902125,0.31069699245356003,0.8645691151691524,0.911371237458194,0.1822330071198892,0.8748877614474624,0.97,0.2202244771050752,0.8588796315725886,0.975,0.2572407368548228,0.8988955312921825,0.9071306939123029,0.10933963132793786,0.9176521345313018,1167,579,1.001722589021855,1.2307498651640387,0.12000000000000002,0.7111111111111111,0.67,1.0613598673300166,20,10,1.073139383367326,1.1655038216092133,0.11578947368421054,0.7444444444444445,0.71,1.0485133020344288,19,10,0.11012577113271078
16,hebb_mordida,0.01,aprende,301,1.0,0.993061426783053,0.9933329906544152,0.8441181902710098,-3.4743439273307093,0.9980473505933622,-3.4342598671792968,0.9996439169246163,1.0,0.000712166150767568,0.9987473784751213,1.0,0.0025052430497573574,1.0,1.0,0.0,0.9994565217391305,1.0,0.0010869565217391304,1.0,1.0,0.0,0.9943679071725373,0.9923076923076923,0.003571877962617762,0.9887580649601464,636,119,1.387268690148125,0.9368487781753245,0.36250000000000004,1.3666666666666667,0.06,22.77777777777778,16,9,1.2881787335980552,0.8959045132870492,0.35,1.4111111111111112,0.12,11.759259259259261,16,9,0.06423332317521342
17,hebb_mordida,0.01,aprende,321,0.6,0.6634488162374734,0.39102867548083936,-0.6208754564978325,-2.4472618812419835,0.8577625905504416,-3.1858221381823233,0.843858104675927,0.7130534670008355,0.025337257648981572,0.7586775475341652,0.5878954248366013,0.07054032976827093,0.9798400453068297,1.0,0.04031990938634071,0.9887939724694105,1.0,0.022412055061179086,0.9912724311674249,1.0,0.017455137665150153,0.9888417835009897,0.9851948051948053,0.007511238192825921,0.9773431539225252,740,272,1.1642682652507665,1.101751865167051,0.18823529411764706,0.6777777777777778,0.43,1.5762273901808788,17,6,1.1310628345787321,1.0227961068850078,0.175,0.7,0.51,1.372549019607843,16,7,0.07540053472871402
18,hebb_mordida,0.01,aprende,299,0.5,0.49370826260855144,0.8449592456566628,-0.5972414928738179,-2.4014956810511436,1.0041899396411917,-2.4014956810511436,0.7589385342267116,0.866892112125163,0.3490150436717399,0.7049859733223498,0.7412280701754386,0.3312561235307389,0.8075190258751903,0.9777777777777779,0.3627397260273973,0.784936800288913,0.9271794871794873,0.3573058866016613,0.7921800567625282,0.9875,0.4031398864749436,0.924288737667142,0.980952380952381,0.1323749056180969,0.9455085697187382,1080,499,1.0620793047488428,1.3395356606313584,0.15555555555555556,0.8222222222222222,0.73,1.126331811263318,18,10,1.0848939549157595,1.2420878478536073,0.1444444444444445,0.8,0.71,1.1267605633802817,18,10,0.09499586341860977
19,hebb_mordida,0.01,aprende,309,0.55,0.3186284539684631,0.8505005350028478,0.9390514068224548,0.0,0.935230221352231,-2.7947740608950404,0.8257761809185377,0.743548579080494,0.09199621724341862,0.6748533857331778,0.8644736842105264,0.514766912744171,0.8365801336772818,0.8321428571428571,0.15898258978829347,0.8936415491994618,0.8875,0.10021690160107637,0.8294793753100124,0.7333908045977011,0.07443205397767641,0.8833407930069876,0.9516754955855404,0.1849939095715652,0.8610915331316904,1025,539,1.0366252468690318,1.1125685872846198,0.1375,1.0444444444444445,1.02,1.0239651416122004,16,16,0.9970551205878162,1.1174213055879882,0.13333333333333336,1.1222222222222222,1.1,1.02020202020202,15,16,0.08043254391352443
20,hebb_mordida,0.01,aprende,324,0.5,0.5757190672716853,0.7760873129359287,-0.06196300629391516,-2.0489544082214475,0.8074339018180445,-2.877138553528974,0.8899134455808244,0.7982625482625483,0.018435657100899415,0.8146778029819797,0.8013816925734025,0.17202608660944319,0.8841567686863312,0.8084507042253521,0.04013716685268984,0.8657867494824016,0.7630434782608695,0.03146997929606625,0.9183070461652416,0.8454545454545455,0.00884045312406238,0.9952631439977636,1.0,0.00947371200447282,0.9885824781781836,679,230,1.0426261627799742,1.184348869894957,0.17,0.7222222222222222,0.42,1.7195767195767195,20,8,1.0070474397242728,1.117181055847765,0.17,0.7,0.46,1.5217391304347825,20,9,0.09599435321433783
1,hebb_mordida,0.03,congelado,336,0.7,0.578066869473441,0.9719150745397077,0.6692818560295895,-1.3985730466314994,1.0283340328940187,-2.8564832702478524,0.7669938717488758,0.9528455777568903,0.4188578342591388,0.7596211820049029,0.9412698412698413,0.4220274772600354,0.7503508771929825,0.9866666666666667,0.4859649122807017,0.7629474172433599,0.9428571428571428,0.4169623083704229,0.778186536231917,0.97,0.4136269275361659,0.9930193184484979,0.9891812865497076,0.0031426496527116863,0.9709580194756069,822,504,1.1558261075195595,1.1070293000621616,0.2,0.9,0.57,1.5789473684210529,20,12,1.1558261075195595,1.1070293000621616,0.2,0.9,0.57,1.5789473684210529,20,12,0.11493608333302521
2,hebb_mordida,0.03,congelado,331,0.7,0.8072424458654969,0.8594973088168624,-0.09685193355839272,-1.4380611620328148,0.9799707418020409,-2.9245811439191964,0.90562880794929,0.914534078670701,0.10327646277212114,0.8794551755598364,0.86,0.1010896488803271,0.9163697452015209,0.9333333333333333,0.1005938429302915,0.9438345888550321,0.9777777777777779,0.09010860006771362,0.8654415130244761,0.8865800865800866,0.15569706053113422,0.9989889752462942,1.0,0.0020220495074116025,0.9719259622340497,680,303,1.1372213730078795,1.1782674441125058,0.20869565217391303,0.7222222222222222,0.28,2.579365079365079,23,8,1.1372213730078795,1.1782674441125058,0.20869565217391303,0.7222222222222222,0.28,2.579365079365079,23,8,0.11328016183263204
3,hebb_mordida,0.03,congelado,280,0.95,0.9289728910756159,0.8741081220108506,0.5003164422785513,-2.870906321648561,0.940420892636778,-2.870906321648561,0.9732124835832443,0.9752357008170962,0.028810733650607472,0.9914438502673797,1.0,0.017112299465240642,0.9636603402044579,0.9577777777777777,0.030457097368862075,0.9564635501643375,0.9444444444444444,0.031517344115769313,0.9725474614525957,0.9857142857142858,0.040619362809094194,0.9925789990298535,0.9955555555555555,0.01039755749584855,0.9768013748018731,786,238,1.1228493404546933,1.2379738248487488,0.2,0.9444444444444444,0.47,2.0094562647754137,21,11,1.1228493404546933,1.2379738248487488,0.2,0.9444444444444444,0.47,2.0094562647754137,21,11,0.09801761619545167
4,hebb_mordida,0.03,congelado,282,0.8,0.5768315236536837,0.8665971632644296,0.0,-0.7601206012225872,0.9643207694198708,-2.8241976930814934,0.713386250735078,0.7791664349062143,0.3523939334360583,0.7487565172054224,0.8035714285714286,0.30605839416058395,0.686647819814789,0.7538461538461539,0.38055051421657593,0.7110422226175651,0.7966731898238748,0.3745887445887445,0.712290855195326,0.7804166666666668,0.35583495627601486,0.8950157221356718,0.9887755102040817,0.19874406593273813,0.8580490431573118,961,551,1.0443472514442969,1.0447772451674877,0.18181818181818182,0.6555555555555556,0.38,1.7251461988304093,22,8,1.0443472514442969,1.0447772451674877,0.18181818181818182,0.6555555555555556,0.38,1.7251461988304093,22,8,0.1215326981572006
5,hebb_mordida,0.03,congelado,320,0.55,0.17267131682289072,0.5348652774993123,0.0,0.0,0.0,0.0,0.5626805305334908,0.9242906962761053,0.7989296352091236,0.5515577776587897,0.9185960591133003,0.815480503795721,0.5894345238095238,0.9882352941176471,0.8093662464985995,0.5783027832137422,0.9414761904761905,0.7848706240487062,0.5458508122701671,0.8808127356514452,0.789111111111111,0.7061494108854214,0.932317259361357,0.5200184375905141,0.6697066613660656,1783,1330,0.8546419392057444,1.1157263918929499,0.10588235294117646,0.8333333333333334,0.91,0.9157509157509157,17,13,0.8546419392057444,1.1157263918929499,0.10588235294117646,0.8333333333333334,0.91,0.9157509157509157,17,13,0.1079539183620539
6,hebb_mordida,0.03,congelado,279,0.45,0.2447770875985373,0.9014321382652449,-0.717766850413428,-0.9465465697842568,1.022963473979802,-2.8948022369820743,0.5159410054685327,0.4689409288797609,0.4370589179426956,0.5149050311633738,0.4973771121351766,0.46756704980842906,0.5198178860923027,0.4692481114696537,0.42961233928504816,0.5283237296268573,0.4670667423087379,0.41041928305502323,0.5070910737990185,0.48970460048426145,0.4755224528862244,0.9960660812764865,0.9961538461538462,0.004021683600872942,0.9782033079890471,881,385,1.0970918781502756,0.9526696879507237,0.18095238095238098,0.5333333333333333,0.32,1.6666666666666665,21,6,1.0970918781502756,0.9526696879507237,0.18095238095238098,0.5333333333333333,0.32,1.6666666666666665,21,6,0.10989175206016975
7,hebb_mordida,0.03,congelado,326,0.85,0.6303645121621996,0.8614456159722697,0.7278328768620945,-0.16498903661686765,1.0009494738842741,-2.904952186548812,0.7308459938074915,1.0,0.538308012385017,0.7187012987012987,1.0,0.5625974025974025,0.7271428571428571,1.0,0.5457142857142857,0.7413526570048309,1.0,0.5172946859903382,0.7155141255079712,1.0,0.5689717489840576,0.9954121400103988,1.0,0.009175719979202263,0.9752718563473705,626,314,1.077645493828086,0.949891427063668,0.176,0.7888888888888889,0.31,2.5448028673835124,25,9,1.077645493828086,0.949891427063668,0.176,0.7888888888888889,0.31,2.5448028673835124,25,9,0.10263753472802324
8,hebb_mordida,0.03,congelado,280,0.5,0.5404127216893728,0.8947107880967871,-0.5005573870050516,-2.5267960110328183,0.8630134496528069,-2.6965352486956293,0.650822817080041,0.5083453306778853,0.2066996965178034,0.6450338027404969,0.500194187759475,0.21012658227848102,0.7058530014876765,0.618522062732589,0.20681605975723621,0.6612764550264549,0.5267857142857142,0.20423280423280424,0.6428937330230433,0.497975278233899,0.21218781218781219,0.992633059515688,0.9948717948717949,0.009605675840418736,0.9605362077199171,815,334,0.9152229906925298,1.2595188279323108,0.15555555555555556,0.6777777777777778,0.54,1.2551440329218106,18,10,0.9152229906925298,1.2595188279323108,0.15555555555555556,0.6777777777777778,0.54,1.2551440329218106,18,10,0.1315349909678845
9,hebb_mordida,0.03,congelado,279,0.8,0.7552899318320663,0.958729499252795,-0.018763653939817486,-1.7745820404764143,0.9742393486388936,-2.859305148660417,0.8093823087243949,0.8890175150519978,0.27025289760320803,0.803504049348265,0.8962148962148963,0.28920679751836625,0.8008559918196074,0.8732323232323231,0.2715203395931084,0.7913622848150131,0.9025641025641026,0.3198395329340763,0.8317364531755977,0.9295238095238096,0.26605090317261426,0.9975607239364719,1.0,0.004878552127056131,0.9419709011032852,851,287,1.0834272171286616,1.241584174011142,0.2235294117647059,0.9111111111111111,0.43,2.1188630490956073,17,8,1.0834272171286616,1.241584174011142,0.2235294117647059,0.9111111111111111,0.43,2.1188630490956073,17,8,0.10014909619475773
10,hebb_mordida,0.03,congelado,292,0.5,0.3670670041412751,0.7849307274934989,-0.06376391300376255,-1.7072733143325278,0.9524038757191227,-4.427268916603323,0.6556172339648911,0.5783785200008397,0.2671440520710573,0.653084799410993,0.586865329512894,0.28069573069090803,0.6518306086401925,0.580559829565629,0.27689861228524404,0.652018376065139,0.5798801411241603,0.27584338899388233,0.6589324974641104,0.5712370600414078,0.253372065113187,0.996648428768061,0.9961538461538462,0.002856988617724126,0.9476513041781085,798,313,1.1538177486370147,1.1542622993196574,0.23529411764705882,0.9555555555555556,0.4,2.388888888888889,17,10,1.1538177486370147,1.1542622993196574,0.23529411764705882,0.9555555555555556,0.4,2.388888888888889,17,10,0.09677803431035345
11,hebb_mordida,0.03,congelado,249,0.5,0.5585833055400826,0.9624509461584999,-0.5176837793131837,-2.44859434138253,0.9316415130136821,-3.047890005634863,0.6682876384221164,0.5657522685502111,0.22917699170597822,0.7008197532857144,0.6299053887289181,0.22826588215748916,0.7000520281645524,0.6193426586935715,0.21923860236446685,0.7574855351153007,0.7360478736949325,0.22107680346433103,0.6297742911802122,0.5298116298116298,0.2702630474512053,0.9991512091136927,1.0,0.0016975817726147264,0.981832791044164,772,228,1.1236925323687574,1.06886403570832,0.20952380952380958,0.7444444444444445,0.28,2.6587301587301586,21,8,1.1236925323687574,1.06886403570832,0.20952380952380958,0.7444444444444445,0.28,2.6587301587301586,21,8,0.1084622127831022
12,hebb_mordida,0.03,congelado,289,0.9,0.9084583833934413,0.9481049914420482,1.0902933393360943,-2.049980510354805,0.7995000871545914,-3.28648961413718,0.9349636350026768,0.94183908045977,0.07191181045441648,0.9319138807436392,0.9467836257309943,0.08295586424371579,0.9319146802577063,0.9257352941176471,0.061905933602234606,0.934501511396121,0.9525641025641025,0.08356107977186049,0.9416324248575035,0.9446153846153846,0.06135053490037762,0.9705614225440274,0.9553921568627451,0.014269311774690235,0.9562008905293959,937,378,1.0822925115786943,1.0290463866768953,0.2444444444444444,0.9111111111111111,0.34,2.679738562091503,18,9,1.0822925115786943,1.0290463866768953,0.2444444444444444,0.9111111111111111,0.34,2.679738562091503,18,9,0.12895919230354924
13,hebb_mordida,0.03,congelado,301,0.7,0.5238354716931354,0.8851961940246055,0.4644119441797463,0.0,0.8756899589360505,-2.492659562319483,0.7031265392283426,0.962478082992402,0.5562250045357169,0.7277159921738235,0.9846153846153847,0.5291834002677376,0.6948717401470529,0.9571428571428571,0.5673993768487513,0.691842167104268,0.9447619047619048,0.5610775705533688,0.6973875737863933,0.9596638655462184,0.5648887179734319,0.9152319510058189,0.9894736842105264,0.15900978219888853,0.9373178850205992,1035,575,0.9338390622244057,1.2752090178483506,0.17142857142857146,0.5666666666666667,0.37,1.5315315315315314,21,6,0.9338390622244057,1.2752090178483506,0.17142857142857146,0.5666666666666667,0.37,1.5315315315315314,21,6,0.10733826212158386
14,hebb_mordida,0.03,congelado,290,0.7,0.5157252333765545,0.7631111716522697,-0.2239023780847651,-1.1574874217620472,0.9214112282615792,-2.748303072446274,0.7365490000384316,0.6545973892002156,0.18149938912335242,0.7161172161172161,0.628992673992674,0.19675824175824172,0.7328755849103482,0.6776315789473684,0.2118804091266719,0.7807809718208485,0.732079772079772,0.1705178284380752,0.7236769037979565,0.6384131868131868,0.19105937921727395,0.9965869096885895,1.0,0.006826180622820757,0.9717996983612247,802,326,1.1515355330322767,1.1177092354404892,0.19,0.9888888888888889,0.5,1.9777777777777779,20,12,1.1515355330322767,1.1177092354404892,0.19,0.9888888888888889,0.5,1.9777777777777779,20,12,0.11799775284462402
15,hebb_mordida,0.03,congelado,258,0.8,0.6803655223333912,0.9413738535874178,0.28108496828380125,-2.1961332701145566,0.9966042062351419,-3.1766382296143,0.801867633764526,0.779235880398671,0.175500612869619,0.7912683768006107,0.7933110367892977,0.21077428318807628,0.8029978715329564,0.7754529914529915,0.1694572483870787,0.8081194651818658,0.769655172413793,0.15341624205006138,0.8059094814709558,0.7762594893029676,0.16444052636105616,0.9995891016596002,1.0,0.0008217966807994982,0.9911957190480325,774,201,1.119151913993334,1.2667970483201345,0.20000000000000004,0.8888888888888888,0.41,2.168021680216802,20,10,1.119151913993334,1.2667970483201345,0.20000000000000004,0.8888888888888888,0.41,2.168021680216802,20,10,0.13243693555760386
16,hebb_mordida,0.03,congelado,269,0.8,0.9161530772117666,0.9606198401089265,0.33662704797242693,-3.8415125050726635,1.0106666772373833,-2.805793476801221,0.8688569792077676,0.7428938145306432,0.005179856115107914,0.8522958875631896,0.707741381425592,0.0031496062992125984,0.8870443349753695,0.78,0.005911330049261083,0.8858635503130916,0.7753968253968254,0.003669724770642202,0.8700318425242437,0.74822695035461,0.008163265306122448,0.9965625477775327,1.0,0.006874904444934553,0.9928729699048584,721,151,1.18894511260502,0.9273688035331371,0.27777777777777773,1.0777777777777777,0.22,4.898989898989899,18,9,1.18894511260502,0.9273688035331371,0.27777777777777773,1.0777777777777777,0.22,4.898989898989899,18,9,0.10275183627306626
17,hebb_mordida,0.03,congelado,281,0.7,0.5731585173735283,0.7402372130638402,-0.13843774259642938,-1.3736291699631697,1.036296192230065,-2.96759156078633,0.7247643330071678,0.6151722422584256,0.1656435762440899,0.7090711871283376,0.6328973648605116,0.21475499060383646,0.7158280420204972,0.632263630089717,0.20060754604872252,0.723784280918011,0.6000309437854565,0.15246238194943468,0.7282584336950031,0.6146407691668283,0.15812390177682203,0.9983737328952409,1.0,0.003252534209518338,0.9789534053871928,719,294,1.1516020549622876,1.0214259722548178,0.2222222222222222,0.6444444444444445,0.32,2.013888888888889,18,6,1.1516020549622876,1.0214259722548178,0.2222222222222222,0.6444444444444445,0.32,2.013888888888889,18,6,0.11201824648568752
18,hebb_mordida,0.03,congelado,325,0.35,0.33561768078542004,0.958112597935233,-1.071490095807889,-2.7738582308083357,0.9995351767793557,-2.7738582308083357,0.4878821940534408,0.37645212053909105,0.40068773243220945,0.5570070051297864,0.5144297082228116,0.40041569796323895,0.4916680420701838,0.3839012683379998,0.4005651841976322,0.5052312005394088,0.4112544802867384,0.4007920792079208,0.5342505647934848,0.46989973098557103,0.4013986013986014,0.9885702203571469,1.0,0.02285955928570626,0.9477437348680953,809,382,1.0760413042477295,1.2712689096500571,0.14736842105263157,0.7333333333333333,0.69,1.0628019323671498,19,10,1.0760413042477295,1.2712689096500571,0.14736842105263157,0.7333333333333333,0.69,1.0628019323671498,19,10,0.10602300333212793
19,hebb_mordida,0.03,congelado,337,0.6,0.42853121033495717,0.6988511938709843,0.9124370585297188,0.0,0.9124370585297188,-2.500212563574009,0.5990396387292475,0.9574088899180697,0.7593296124595748,0.5932408737587005,0.9478777589134125,0.7613960113960114,0.587023403316969,0.941969696969697,0.767922890335759,0.5969517183508133,0.9545454545454545,0.7606420178438279,0.6209457929302288,0.9904761904761905,0.748584604615733,0.8008947875020156,0.95696758135017,0.35517800634613894,0.8281296044775092,1403,1008,0.9231941118780884,1.046072725658273,0.12941176470588237,0.8222222222222222,0.86,0.9560723514211886,17,12,0.9231941118780884,1.046072725658273,0.12941176470588237,0.8222222222222222,0.86,0.9560723514211886,17,12,0.10065734101721778
20,hebb_mordida,0.03,congelado,313,0.5,0.327493103198579,0.8850641703966589,-0.06211351393222775,-0.4254649252588224,0.9681267197221654,-2.8937077341447823,0.6194381978552721,0.7364551256165202,0.49757872990597607,0.5964626351478199,0.7293441150044924,0.5364188447088526,0.5983031461945585,0.7314285714285714,0.5348222790394546,0.6622292725636902,0.7370660694288913,0.4126075243015107,0.6367022908664159,0.8533333333333333,0.5799287516005014,0.9980383056711286,1.0,0.00392338865774294,0.9864557789058594,663,277,0.9858279586912961,1.2268256124982264,0.15238095238095242,0.6222222222222222,0.4,1.5555555555555556,21,7,0.9858279586912961,1.2268256124982264,0.15238095238095242,0.6222222222222222,0.4,1.5555555555555556,21,7,0.12306761325573515
1,hebb_mordida,0.03,aprende,291,0.7,0.578066869473441,0.9719150745397077,0.6692818560295895,-1.3985730466314994,1.0283340328940187,-2.8564832702478524,0.8711429753136243,0.785873093732136,0.0435871431048874,0.8137286350270663,0.9625,0.3350427299458675,0.8543264222906024,0.8164705882352941,0.10781774365408936,0.83634468383914,0.6995652934998249,0.026875925821545,0.8524879102844656,0.7634615384615385,0.058485717892607446,0.9920313956304119,0.9871415356151712,0.003078744354347268,0.9709580194756069,839,341,1.1592340421286684,1.1417978711464423,0.2,0.9444444444444444,0.33,2.8619528619528616,22,11,1.1558261075195595,1.1070293000621616,0.2,0.9,0.57,1.5789473684210529,20,12,0.13292489651074993
